console,title,href
n64,Chou Kuukan Nighter Pro Yakyuu King 2 (Japan),/Nintendo_64_ROMs/Chou_Kuukan_Nighter_Pro_Yakyuu_King_2_(Japan)/39665
n64,Chou Snobo Kids (Japan),/Nintendo_64_ROMs/Chou_Snobo_Kids_(Japan)/39667
n64,City-Tour GP - Zennihon GT Senshuken (Japan),/Nintendo_64_ROMs/City-Tour_GP_-_Zennihon_GT_Senshuken_(Japan)/39668
n64,Clay Fighter - Sculptor's Cut (USA),/Nintendo_64_ROMs/Clay_Fighter_-_Sculptor's_Cut_(USA)/39672
n64,Clay Fighter 63 1-3 (Europe),/Nintendo_64_ROMs/Clay_Fighter_63_1-3_(Europe)/39669
n64,Clay Fighter 63 1-3 (USA),/Nintendo_64_ROMs/Clay_Fighter_63_1-3_(USA)/39671
n64,Clay Fighter 63 1-3 (USA) (Beta),/Nintendo_64_ROMs/Clay_Fighter_63_1-3_(USA)_(Beta)/39670
n64,"Command & Conquer (Europe) (En,Fr)","/Nintendo_64_ROMs/Command_&_Conquer_(Europe)_(En,Fr)/39673"
n64,Command & Conquer (Germany),/Nintendo_64_ROMs/Command_&_Conquer_(Germany)/39674
n64,Command & Conquer (USA),/Nintendo_64_ROMs/Command_&_Conquer_(USA)/39675
n64,Conker's Bad Fur Day (Europe),/Nintendo_64_ROMs/Conker's_Bad_Fur_Day_(Europe)/39676
n64,Conker's Bad Fur Day (USA),/Nintendo_64_ROMs/Conker's_Bad_Fur_Day_(USA)/39677
n64,Cruis'n Exotica (USA),/Nintendo_64_ROMs/Cruis'n_Exotica_(USA)/39678
n64,Cruis'n USA (Europe),/Nintendo_64_ROMs/Cruis'n_USA_(Europe)/39679
n64,Cruis'n USA (USA),/Nintendo_64_ROMs/Cruis'n_USA_(USA)/39682
n64,Cruis'n USA (USA) (Rev A),/Nintendo_64_ROMs/Cruis'n_USA_(USA)_(Rev_A)/39680
n64,Cruis'n USA (USA) (Rev B),/Nintendo_64_ROMs/Cruis'n_USA_(USA)_(Rev_B)/39681
n64,Cruis'n World (Europe),/Nintendo_64_ROMs/Cruis'n_World_(Europe)/39683
n64,Cruis'n World (USA),/Nintendo_64_ROMs/Cruis'n_World_(USA)/39684
n64,Custom Robo (Japan),/Nintendo_64_ROMs/Custom_Robo_(Japan)/39685
n64,Custom Robo V2 (Japan),/Nintendo_64_ROMs/Custom_Robo_V2_(Japan)/39686
n64,CyberTiger (Europe),/Nintendo_64_ROMs/CyberTiger_(Europe)/39687
n64,CyberTiger (USA),/Nintendo_64_ROMs/CyberTiger_(USA)/39688
n64,"Daffy Duck Starring as Duck Dodgers (Europe) (En,Fr,De,Es,It,Nl)","/Nintendo_64_ROMs/Daffy_Duck_Starring_as_Duck_Dodgers_(Europe)_(En,Fr,De,Es,It,Nl)/39689"
n64,Dance Dance Revolution - Disney Dancing Museum (Japan),/Nintendo_64_ROMs/Dance_Dance_Revolution_-_Disney_Dancing_Museum_(Japan)/39690
n64,Dark Rift (Europe),/Nintendo_64_ROMs/Dark_Rift_(Europe)/39691
n64,Dark Rift (USA),/Nintendo_64_ROMs/Dark_Rift_(USA)/39692
n64,Deadly Arts (USA),/Nintendo_64_ROMs/Deadly_Arts_(USA)/39693
n64,Defi au Tetris Magique (France),/Nintendo_64_ROMs/Defi_au_Tetris_Magique_(France)/39694
n64,Densha de Go! 64 (Japan),/Nintendo_64_ROMs/Densha_de_Go!_64_(Japan)/39695
n64,Derby Stallion 64 (Japan),/Nintendo_64_ROMs/Derby_Stallion_64_(Japan)/39697
n64,Derby Stallion 64 (Japan) (Beta),/Nintendo_64_ROMs/Derby_Stallion_64_(Japan)_(Beta)/39696
n64,"Destruction Derby 64 (Europe) (En,Fr,De)","/Nintendo_64_ROMs/Destruction_Derby_64_(Europe)_(En,Fr,De)/39698"
n64,Destruction Derby 64 (USA),/Nintendo_64_ROMs/Destruction_Derby_64_(USA)/39699
n64,Dezaemon 3D (Japan),/Nintendo_64_ROMs/Dezaemon_3D_(Japan)/39700
n64,"Diddy Kong Racing (Europe) (En,Fr,De)","/Nintendo_64_ROMs/Diddy_Kong_Racing_(Europe)_(En,Fr,De)/39702"
n64,"Diddy Kong Racing (Europe) (En,Fr,De) (Rev A)","/Nintendo_64_ROMs/Diddy_Kong_Racing_(Europe)_(En,Fr,De)_(Rev_A)/39701"
n64,Diddy Kong Racing (Japan),/Nintendo_64_ROMs/Diddy_Kong_Racing_(Japan)/39703
n64,"Diddy Kong Racing (USA) (En,Fr)","/Nintendo_64_ROMs/Diddy_Kong_Racing_(USA)_(En,Fr)/39705"
n64,"Diddy Kong Racing (USA) (En,Fr) (Rev A)","/Nintendo_64_ROMs/Diddy_Kong_Racing_(USA)_(En,Fr)_(Rev_A)/39704"
n64,"Donald Duck - Goin' Quackers (USA) (En,Fr,De,Es,It)","/Nintendo_64_ROMs/Donald_Duck_-_Goin'_Quackers_(USA)_(En,Fr,De,Es,It)/39706"
n64,"Donald Duck - Quack Attack (Europe) (En,Fr,De,Es,It)","/Nintendo_64_ROMs/Donald_Duck_-_Quack_Attack_(Europe)_(En,Fr,De,Es,It)/39707"
n64,Doom 64 (Europe),/Nintendo_64_ROMs/Doom_64_(Europe)/39712
n64,Doom 64 (Japan),/Nintendo_64_ROMs/Doom_64_(Japan)/39713
n64,Doom 64 (USA),/Nintendo_64_ROMs/Doom_64_(USA)/39715
n64,Doom 64 (USA) (Rev A),/Nintendo_64_ROMs/Doom_64_(USA)_(Rev_A)/39714
n64,Doraemon - Nobita to 3tsu no Seireiseki (Japan),/Nintendo_64_ROMs/Doraemon_-_Nobita_to_3tsu_no_Seireiseki_(Japan)/39718
n64,Doraemon 2 - Nobita to Hikari no Shinden (Japan),/Nintendo_64_ROMs/Doraemon_2_-_Nobita_to_Hikari_no_Shinden_(Japan)/39716
n64,Doraemon 3 - Nobita no Machi SOS! (Japan),/Nintendo_64_ROMs/Doraemon_3_-_Nobita_no_Machi_SOS!_(Japan)/39717
n64,Doubutsu no Mori (Japan),/Nintendo_64_ROMs/Doubutsu_no_Mori_(Japan)/39719
n64,Dual Heroes (Europe),/Nintendo_64_ROMs/Dual_Heroes_(Europe)/39721
n64,Dual Heroes (Japan),/Nintendo_64_ROMs/Dual_Heroes_(Japan)/39722
n64,Dual Heroes (USA),/Nintendo_64_ROMs/Dual_Heroes_(USA)/39723
n64,"Duck Dodgers Starring Daffy Duck (USA) (En,Fr,Es)","/Nintendo_64_ROMs/Duck_Dodgers_Starring_Daffy_Duck_(USA)_(En,Fr,Es)/39725"
n64,"Duck Dodgers Starring Daffy Duck (USA) (En,Fr,Es) (Beta)","/Nintendo_64_ROMs/Duck_Dodgers_Starring_Daffy_Duck_(USA)_(En,Fr,Es)_(Beta)/39724"
n64,Duke Nukem - Zero Hour (Europe),/Nintendo_64_ROMs/Duke_Nukem_-_Zero_Hour_(Europe)/39729
n64,Duke Nukem - Zero Hour (France),/Nintendo_64_ROMs/Duke_Nukem_-_Zero_Hour_(France)/39730
n64,Duke Nukem - Zero Hour (USA),/Nintendo_64_ROMs/Duke_Nukem_-_Zero_Hour_(USA)/39731
n64,Duke Nukem 64 (Europe),/Nintendo_64_ROMs/Duke_Nukem_64_(Europe)/39726
n64,Duke Nukem 64 (France),/Nintendo_64_ROMs/Duke_Nukem_64_(France)/39727
n64,Duke Nukem 64 (USA),/Nintendo_64_ROMs/Duke_Nukem_64_(USA)/39728
