console,title,href
nes,Arkanoid (USA) [Hack by Dragon Eye Studios v1.0] (~Arkanoid - Dimension of Doh),/Nintendo_Entertainment_System_ROMs/Arkanoid_(USA)_[Hack_by_Dragon_Eye_Studios_v1.0]_(~Arkanoid_-_Dimension_of_Doh)/54787
nes,Arkanoid II (Japan),/Nintendo_Entertainment_System_ROMs/Arkanoid_II_(Japan)/54785
nes,Arkista's Ring (USA),/Nintendo_Entertainment_System_ROMs/Arkista's_Ring_(USA)/54789
nes,Armadillo (Japan),/Nintendo_Entertainment_System_ROMs/Armadillo_(Japan)/54791
nes,Armadillo (Japan) [En by Vice v1.01],/Nintendo_Entertainment_System_ROMs/Armadillo_(Japan)_[En_by_Vice_v1.01]/54790
nes,Artelius (Japan),/Nintendo_Entertainment_System_ROMs/Artelius_(Japan)/54792
nes,ASDER PC-95 (16-in-1) (Arab),/Nintendo_Entertainment_System_ROMs/ASDER_PC-95_(16-in-1)_(Arab)/178695
nes,ASDER PC-95 (16-in-1) (Poland),/Nintendo_Entertainment_System_ROMs/ASDER_PC-95_(16-in-1)_(Poland)/178696
nes,Asmik-kun Land (Japan),/Nintendo_Entertainment_System_ROMs/Asmik-kun_Land_(Japan)/54793
nes,ASO - Armored Scrum Object (Japan),/Nintendo_Entertainment_System_ROMs/ASO_-_Armored_Scrum_Object_(Japan)/54794
nes,"Asterix (Europe) (En,Fr,De,Es,It)","/Nintendo_Entertainment_System_ROMs/Asterix_(Europe)_(En,Fr,De,Es,It)/54795"
nes,Astro Fang - Super Machine (Japan),/Nintendo_Entertainment_System_ROMs/Astro_Fang_-_Super_Machine_(Japan)/54797
nes,Astro Fang - Super Machine (Japan) [En by Caution v20010704],/Nintendo_Entertainment_System_ROMs/Astro_Fang_-_Super_Machine_(Japan)_[En_by_Caution_v20010704]/54796
nes,Astro Robo Sasa (Japan),/Nintendo_Entertainment_System_ROMs/Astro_Robo_Sasa_(Japan)/54798
nes,Astyanax (Europe),/Nintendo_Entertainment_System_ROMs/Astyanax_(Europe)/54799
nes,Astyanax (USA),/Nintendo_Entertainment_System_ROMs/Astyanax_(USA)/54801
nes,Astyanax (USA) (Beta),/Nintendo_Entertainment_System_ROMs/Astyanax_(USA)_(Beta)/54800
nes,Athena (Japan),/Nintendo_Entertainment_System_ROMs/Athena_(Japan)/54802
nes,Athena (USA),/Nintendo_Entertainment_System_ROMs/Athena_(USA)/54803
nes,Athletic World (Europe),/Nintendo_Entertainment_System_ROMs/Athletic_World_(Europe)/54804
nes,Athletic World (USA),/Nintendo_Entertainment_System_ROMs/Athletic_World_(USA)/54805
nes,Atlantis no Nazo (Japan),/Nintendo_Entertainment_System_ROMs/Atlantis_no_Nazo_(Japan)/54807
nes,Atlantis no Nazo (Japan) (Beta),/Nintendo_Entertainment_System_ROMs/Atlantis_no_Nazo_(Japan)_(Beta)/54806
nes,Attack Animal Gakuen (Japan),/Nintendo_Entertainment_System_ROMs/Attack_Animal_Gakuen_(Japan)/54809
nes,Attack Animal Gakuen (Japan) [En by PentarouZero v1.0] (~Attack Animal Academy),/Nintendo_Entertainment_System_ROMs/Attack_Animal_Gakuen_(Japan)_[En_by_PentarouZero_v1.0]_(~Attack_Animal_Academy)/54808
nes,Attack of the Killer Tomatoes (Europe),/Nintendo_Entertainment_System_ROMs/Attack_of_the_Killer_Tomatoes_(Europe)/54810
nes,Attack of the Killer Tomatoes (USA),/Nintendo_Entertainment_System_ROMs/Attack_of_the_Killer_Tomatoes_(USA)/54811
nes,Aussie Rules Footy (Australia),/Nintendo_Entertainment_System_ROMs/Aussie_Rules_Footy_(Australia)/54812
nes,Auto-Upturn (Asia) (Unl) (NES),/Nintendo_Entertainment_System_ROMs/Auto-Upturn_(Asia)_(Unl)_(NES)/54813
nes,AV Dragon Mahjang (Asia) (Unl),/Nintendo_Entertainment_System_ROMs/AV_Dragon_Mahjang_(Asia)_(Unl)/54814
