title,rating_count,console,genres,average_rating
Athena,38,nes,Action| Platformer,4.1313157894736845
Athena - Awakening From The Ordinary Life,90,ps_one,Adventure| Simulation,4.431666666666667
Athens 2004,117,ps2,Sports| Track & Field,4.34965811965812
Athletic World,26,nes,Sports| Track & Field,3.9596153846153848
Atlantis - The Lost Tales Cd1,20,sega_saturn,Adventure| Puzzle,4.5
Atlantis - The Lost Tales Cd2,5,sega_saturn,Adventure| Puzzle,5.0
Atlantis No Nazo,61,nes,Action,4.095409836065573
Atomic Robo-Kid,33,sega_megadrive,Action| Shooter,4.454848484848484
Atomic Runner,42,sega_megadrive,Action| Shooter| Platformer,4.785952380952382
Atp Tour,7,sega_megadrive,Sports| Tennis,5.0
Atp Tour Championship Tennis,9,sega_megadrive,Sports| Tennis,5.0
Attack Animal Gakuen,26,nes,Action| Shooter,4.075
Attack Of The Killer Tomatoes,29,nes,Action,4.066551724137931
Attack Of The Saucerman,21,ps_one,Action,4.86
Atv - Quad Power Racing,26,ps_one,Sports| Driving/Racing,4.46
Atv - Quad Power Racing 2,98,ps2,Action| Driving/Racing,4.502244897959184
Atv Offroad Fury,59,ps2,Driving/Racing,4.119661016949152
Atv Offroad Fury 2,112,ps2,Sports| Driving/Racing,4.5375
Atv Offroad Fury 3,89,ps2,Sports| Driving/Racing,4.481797752808989
Atv Offroad Fury 4,286,ps2,Sports| Driving/Racing,4.419370629370629
Aussie Rules Footy,24,nes,Sports,4.25
Austin Powers Pinball,20,ps_one,Pinball,4.8515
Australian Idol Sing,5,ps2,Music/Rhythm,5.0
Australian Rugby League,6,sega_megadrive,Sports,4.67
Auto Destruct,40,ps_one,Action| Adventure| Driving/Racing,4.78
Auto Modellista,144,ps2,Driving/Racing| Simulation,4.433333333333334
Automobili Lamborghini,66,n64,Driving/Racing,4.451818181818182
Avatar - The Last Airbender,403,ps2,Action| Adventure| Role-Playing,4.26
Avatar - The Last Airbender - Into The Inferno,390,ps2,Action| Adventure,4.23
Avatar - The Last Airbender - The Burning Earth,288,ps2,Action-Adventure,4.2
Aventures De Buzz L'Eclair Les,6,sega_dreamcast,Action| Adventure,5.0
Awesome Possum,26,sega_megadrive,Platformer,4.035384615384616
Axelay,147,super_nintendo,Action| Shooter,4.700068027210885
Ayrton Senna'S Super Monaco Gp Ii,103,sega_megadrive,Action| Driving/Racing,4.553009708737864
Azito,45,ps_one,Strategy,4.42
Azito 3,279,ps_one,Strategy| Simulation,4.56
Azure Dreams,371,ps_one,Role-Playing,4.78
B-Boy,358,ps2,Action| Music/Rhythm,4.215335195530726
B-Wings,156,nes,Action| Shoot Em Up,4.44
B.O.B.,115,super_nintendo|sega_megadrive,Shooter,4.302086956521739
Babel No Tou,29,nes,Puzzle| Platformer,4.45
Baby Boomer,15,nes,Light-Gun Shooter,3.67
Baby'S Day Out,12,sega_megadrive,Strategy,4.92
Back To The Future,145,nes,Action,3.51
Back To The Future Part Ii & Iii,43,nes,Action| Adventure| Puzzle,3.88
Back To The Future Part Iii,28,sega_megadrive,Action| Shooter| Card Game,4.141071428571428
Backstreet Billiards,53,ps_one,Billiards,4.75
Backyard Baseball,28,ps2,Sports| Baseball,4.04
Backyard Baseball '10,17,ps2,Sports| Baseball,4.29
Backyard Basketball,17,ps2,Basketball,4.94
Backyard Football '08,11,ps2,Action| Sports| Football,4.73
Backyard Football '09,15,ps2,Sports| Football,4.67
Backyard Football '10,22,ps2,Football,4.23
Backyard Soccer,31,ps_one,Sports| Soccer,4.0
Backyard Wrestling - Don'T Try This At Home,76,ps2,Action| Sports| Wrestling,4.2075
Backyard Wrestling 2 - There Goes The Neighborhood,95,ps2,Sports| Wrestling,4.253368421052632
Bad Boys - Miami Takedown,101,ps2,Action| Shooter,4.42
Bad Boys Ii,73,ps2,Action| Shooter,4.52068493150685
Bad Dudes,38,nes,Action,4.05
Bad News Baseball,42,nes,Baseball,4.64
Bad Street Brawler,16,nes,Brawler,4.13
Bahamut Lagoon,1675,super_nintendo,Strategy| Role-Playing,4.504232835820895
Bahamut Senki,23,sega_megadrive,Strategy,4.74
Baken Renkinjutsu,4,super_nintendo,Sports,5.0
Baku Baku,18,sega_saturn,Puzzle,4.498888888888889
Baku Baku Animal,38,sega_saturn,Puzzle,4.66
Baku Bomberman,75,n64,Action,4.6
Baku Bomberman 2,75,n64,Action,4.39
Bakugan - Battle Brawlers,1421,ps2,Action,4.2692258972554535
Bakuretsu Muteki Bangaioh,25,n64|sega_dreamcast,|Action| Shooter,4.8824000000000005
Bakushou! Star Monomane Shitennou,10,nes,Strategy| Simulation,4.0
Bakushou!! Ai No Gekijou,12,nes,Simulation| Trivia/Board Game,4.17
Bakushou!! Jinsei Gekijou,16,nes,Simulation| Trivia/Board Game,4.0
Bakushou!! Jinsei Gekijou 2,11,nes,Simulation| Trivia/Board Game,4.09
Bakushou!! Jinsei Gekijou 3,18,nes,Simulation,4.11
Baldies,109,ps_one,Strategy| Real-Time Strategy,4.6
Baldur'S Gate - Dark Alliance,643,ps2,Action| Adventure| Role-Playing,4.679409020217729
Baldur'S Gate - Dark Alliance Ii,581,ps2,Action| Adventure| Role-Playing,4.661858864027539
Ball Breakers,25,ps_one|sega_dreamcast,|Action,4.4772
Ball Jacks,5,sega_megadrive,Puzzle,5.0
Ballblazer,11,nes,Action| Sports| Driving/Racing,3.73
Ballblazer Champions,9,ps_one,Action| Sports,4.89
Ballistic,35,ps_one,Strategy,4.29
Balloon Fight,354,nes,Action,4.558079096045198
Ballz 3D,14,super_nintendo,Fighting,4.29
Ballz 3D - Fighting At Its Ballziest,13,sega_megadrive,Fighting,4.31
Baltron,13,nes,Shoot Em Up,4.15
Banana,34,nes,Action| Strategy| Puzzle,4.09
Banana Prince,61,nes,Action| Adventure| Platformer,4.429672131147542
Bananan Ouji No Daibouken,19,nes,Action| Adventure| Platformer,4.32
Band Hero,36,ps2,Music/Rhythm,4.527222222222222
Bandai Golf - Challenge Pebble Beach,12,nes,Golf,3.67
Bandit Kings Of Ancient China,28,nes,Strategy| Role-Playing,4.25
Bang! Gunship Elite,51,sega_dreamcast,Action,4.37
Bangai-O,64,sega_dreamcast,Action| Shooter,4.5806249999999995
Banjo-Kazooie,3609,n64,Action| Adventure| Platformer,4.558899972291494
Banjo-Tooie,2492,n64,Platformer| Action-Adventure,4.495012038523274
Barbarian,100,ps2,Action| Adventure,4.1564
Barbarossa,8,super_nintendo,Strategy| Simulation,5.0
Barbie,52,nes,Action| Platformer,3.9048076923076924
Barbie - Race & Ride,33,ps_one,Adventure| Driving/Racing,4.06
Barbie - Super Sports,26,ps_one,Sports,4.73
Barbie As The Island Princess,126,ps2,Adventure,4.345238095238095
Barbie Explorer,123,ps_one,Action,4.13
Barbie Horse Adventures - Riding Camp,158,ps2,Adventure,4.238670886075949
Barbie Super Model,58,super_nintendo|sega_megadrive,Action,3.9655172413793105
Barbie Vacation Adventure,21,super_nintendo|sega_megadrive,Sports,4.094285714285714
Barcode World,10,nes,Strategy,3.9
Bard'S Tale Ii The - The Destiny Knight,15,nes,Role-Playing,4.13
Bard'S Tale The,82,ps2,Action-Adventure,4.596829268292684
Bare Knuckle Ii,75,sega_megadrive,Action| Fighting| Brawler,4.68
Bare Knuckle Iii,155,sega_megadrive,Action| Brawler,4.655032258064517
Barker Bill'S Trick Shooting,34,nes,Action| Light-Gun Shooter,4.380294117647059
Barkley Shut Up And Jam!,24,super_nintendo|sega_megadrive,Sports| Basketball,4.75
Barney'S Hide & Seek Game,15,sega_megadrive,Adventure| Educational,4.8
Baroque,207,ps2|sega_saturn,Adventure| Role-Playing,4.6665217391304346
Base Wars - Cyber Stadium Series,20,nes,Action| Sports| Fighting| Baseball,4.2
Baseball,134,nes,Sports| Baseball,4.49223880597015
Baseball 2000,24,ps_one,Baseball,4.0
Baseball Simulator 1.000,21,nes,Baseball,4.57
Baseball Stars,70,nes,Baseball,4.54
Bases Loaded,25,nes,Baseball,5.0
Bases Loaded 3,13,nes,Baseball,4.0
Bases Loaded 4,14,nes,Baseball,3.93
Bases Loaded Ii - Second Season,21,nes,Sports| Baseball,4.43
Bass Landing,33,ps_one,Fishing,4.61
Bass Masters Classic,25,super_nintendo|sega_megadrive,Simulation| Fishing,4.6815999999999995
Bassin'S Black Bass,36,super_nintendo,Fishing,4.75
Bassmasters 2000,16,n64,Fishing,5.0
Bassrush Dream,4,sega_dreamcast,Fishing,5.0
Batman,130,super_nintendo|sega_megadrive|nes,Action| Brawler|Action| Fighting| Platformer,4.586153846153847
Batman & Robin,263,ps_one,Action| Adventure| Action-Adventure,4.32893536121673
Batman - Gotham City Racer,38,ps_one,Driving/Racing| Vehicular Combat,4.68
Batman - Return Of The Joker,149,nes,Action| Fighting| Platformer,4.121677852348993
Batman - Rise Of Sin Tzu,196,ps2,Action| Fighting| Brawler,4.138316326530612
Batman - The Video Game,379,nes,Action,4.466279683377308
Batman - Vengeance,170,ps2,Action,4.335176470588236
Batman Begins,626,ps2,Action| Adventure| Puzzle| Vehicular Combat,4.269009584664537
Batman Beyond - Return Of The Joker,119,n64|ps_one,Action| Adventure| Brawler,4.318823529411764
Batman Forever,159,super_nintendo|sega_megadrive,Action| Brawler,4.237358490566038
Batman Forever - The Arcade Game,48,ps_one,Action| Brawler,4.44
Batman Forever The Arcade Game,51,sega_saturn,Action| Brawler,4.475294117647059
Batman Of The Future - Return Of The Joker,35,n64,Action| Adventure| Brawler,4.09
Batman Returns,337,super_nintendo|sega_megadrive|nes,Action| Adventure| Driving/Racing| Brawler,4.4887537091988134
Batsugun,36,sega_saturn,Shoot Em Up,4.61
Battle Arena Nitoshinden,12,ps_one,Fighting,4.67
Battle Arena Toshinden,168,ps_one,Fighting,4.718809523809524
Battle Arena Toshinden 2,51,ps_one,Action| Fighting,4.76
Battle Arena Toshinden 3,71,ps_one,Action| Fighting,4.58
Battle Arena Toshinden 4,108,ps_one,Action| Fighting,4.56
Battle Arena Toshinden Remix,24,sega_saturn,Fighting,4.751666666666667
Battle Assault 3 Featuring Gundam Seed,167,ps2,Fighting,4.45
Battle Blaze,30,super_nintendo,Fighting,4.733999999999999
Battle Cars,17,super_nintendo,Driving/Racing| Vehicular Combat,4.65
Battle Chess,29,nes,Strategy| Trivia/Board Game,4.17
Battle City,678,nes,Action| Puzzle,4.586032448377582
Battle Clash,23,super_nintendo,Action| Light-Gun Shooter,4.524347826086957
Battle Cross,11,super_nintendo,Action| Driving/Racing| Vehicular Combat,4.91
Battle Engine Aquila,45,ps2,Action,4.712444444444444
Battle Fleet,12,nes,Strategy,4.17
Battle Formula,30,nes,Action,4.13
Battle Garegga,91,sega_saturn,Shoot Em Up,4.65
Battle Golfer Yui,5,sega_megadrive,Adventure| Golf,5.0
Battle Grand Prix,44,super_nintendo,Driving/Racing,4.412954545454546
Battle Hunter,144,ps_one,Strategy| Role-Playing,4.74
Battle Monsters,32,sega_saturn,Action| Fighting,4.1871875
Battle Of Olympus The,101,nes,Action| Adventure,4.324356435643565
Battle Pinball,18,super_nintendo,Pinball,4.61
Battle Racers,9,super_nintendo,Driving/Racing| Vehicular Combat,5.0
Battle Robot Retsuden,20,super_nintendo,Strategy,4.4
Battle Soccer 2,13,super_nintendo,Soccer,4.15
Battle Stations,9,sega_saturn,Action| Simulation,4.33
Battle Tycoon - Flash Hiders Sfx,17,super_nintendo,Fighting,4.591764705882353
Battle Zeque Den,9,super_nintendo,Brawler,4.33
Battlefield 2 - Modern Combat,1104,ps2,Action| Shooter| First-Person Shooter,4.349882246376812
Battleship,27,nes,Strategy,3.8488888888888884
Battlesport,9,ps_one,Action| Sports,4.89
Battlestar Galactica,48,ps2,Action| Shooter| Flight Simulator,4.19
Battlestations,19,ps_one,Action| Strategy,4.53
Battletank,24,nes,Action| Simulation,4.29
Battletanx,158,n64,Action| Vehicular Combat,4.57
Battletanx - Global Assault,244,n64|ps_one,Action,4.489959016393443
Battletech,5,super_nintendo,Vehicular Combat,5.0
Battletech - A Game Of Armored Combat,26,sega_megadrive,Vehicular Combat,4.54
Battletoads,58448,sega_megadrive|nes,Action| Brawler| Platformer,1.5590627566383795
Battletoads & Double Dragon,87,sega_megadrive,Action| Fighting| Brawler,4.74
Battletoads & Double Dragon - The Ultimate Team,1154,super_nintendo|nes,Action| Fighting| Brawler,3.9011091854419404
Battletoads In Battlemaniacs,294,super_nintendo,Action| Brawler,4.64891156462585
Battlezone - Rise Of The Black Dogs,55,n64,Action| Strategy,4.44
Bazoe! Mahou Sekai,9,super_nintendo,Role-Playing,4.56
Bazooka Blitzkrieg,8,super_nintendo,Action| Light-Gun Shooter,5.0
Bcv - Battle Construction Vehicles,12,ps2,Fighting,4.42
Beach De Reach,11,sega_saturn,Trivia/Board Game,4.36
Beach King Stunt Racer,25,ps2,Action| Sports| Driving/Racing,4.32
Bear In The Big Blue House,35,ps_one,Action| Minigame Collection,4.69
Beast Wars - Transformers,55,ps_one,Action| Shooter,4.75
Beast Wrestler,21,sega_megadrive,Action,3.76
Beat Down,36,ps2,Role-Playing| Brawler| Action-Adventure,4.58
Beat Down - Fists Of Vengeance,234,ps2,Role-Playing| Brawler| Action-Adventure,4.51
Beatmania,45,ps2,Music/Rhythm,4.8
Beauty And The Beast,52,super_nintendo|nes,|Action| Platformer,4.2907692307692304
Beauty And The Beast - Belle'S Quest,15,sega_megadrive,Action,4.87
Beauty And The Beast - Roar Of The Beast,15,sega_megadrive,Action,4.4
Beavis And Butt-Head,138,super_nintendo|sega_megadrive,Action| Adventure,4.573333333333332
Bebe'S Kids,22,super_nintendo,Action,2.05
Bedlam,6,ps_one,Action,4.83
Bee 52,18,nes,Action| Platformer,4.0
Beetle Adventure Racing!,250,n64,Action| Driving/Racing,4.5503599999999995
Beetlejuice,38,nes,Action| Adventure| Platformer,3.26
Ben 10 - Alien Force,892,ps2,Action| Adventure,4.148340807174888
Ben 10 - Alien Force - Vilgax Attacks,1578,ps2,Adventure,3.970506970849176
Ben 10 - Protector Of Earth,1711,ps2,Action,4.206680303915839
Berenstain Bears' Camping Adventure The,9,sega_megadrive,Action,4.89
Berserk,257,sega_dreamcast,Action| Brawler,4.54
Best Buy Demo Cd,5,ps_one,Puzzle,5.0
Best Of The Best - Championship Karate,74,super_nintendo|sega_megadrive|nes,Action| Sports,4.484864864864865
Best Play Pro Yakyuu,20,nes,Simulation| Baseball,4.0
Beverly Hills Cop,17,ps2,First-Person Shooter,4.35
Beyblade,668,ps_one,Action| Simulation| Fighting,4.314296407185629
Beyond Good & Evil,192,ps2,Action-Adventure,4.573333333333333
Beyond Oasis,75,sega_megadrive,Action-Adventure,4.77
Beyond The Beyond,100,ps_one,Adventure| Role-Playing,4.63
Bible Adventures,79,sega_megadrive|nes,Action| Educational| Platformer,4.101645569620253
Bible Buffet,16,nes,Action| Educational,4.0
Bible Game The,44,ps2,Trivia/Board Game| Minigame Collection,4.3
Big Air,9,ps_one,Sports,4.89
Big Bass Fishing,77,ps_one,Action| Sports,4.52
Big Bass World Championship,25,ps_one,Fishing,4.76
Big Hurt Baseball,4,sega_saturn,Sports| Simulation| Baseball,5.0
Big League Slugger Baseball,9,ps_one,Sports| Baseball,5.0
Big Mountain 2000,11,n64,Snowboarding/Skiing,4.64
Big Mutha Truckers,48,ps2,Action| Driving/Racing,4.5425
Big Mutha Truckers 2,37,ps2,Driving/Racing,4.27
Big Mutha Truckers 2 - Truck Me Harder,30,ps2,Driving/Racing,4.63
Big Nose Freaks Out,17,nes,Action| Platformer,4.41
Big Nose The Caveman,25,nes,Action| Adventure| Platformer,4.4
Big Run - The Supreme 4Wd Challenge,10,super_nintendo,Driving/Racing| Simulation,4.6
Big Strike Bowling,8,ps_one,Sports,4.5
Bigfoot,27,nes,Driving/Racing,4.147037037037037
Bigs 2 The,31,ps2,Baseball,4.42
Bigs The,9,ps2,Baseball,4.56
Biker Mice From Mars,409,super_nintendo|ps2,|Driving/Racing,4.646259168704157
Bikkuriman World - Gekitou Sei Senshi,15,nes,Adventure| Role-Playing,4.27
Bill & Ted'S Excellent Video Game Adventure,52,nes,Action-Adventure,3.62
Bill Elliott'S Nascar Challenge,16,nes,Driving/Racing| Simulation,4.38
Bill Laimbeer'S Combat Basketball,7,super_nintendo,Sports| Basketball,4.43
Bill Walsh College Football,10,super_nintendo|sega_megadrive,Sports| Football,5.0
Bill Walsh College Football 95,6,sega_megadrive,Sports| Simulation| Football,4.83
Billiards,29,ps_one,Sports| Billiards,4.03
Billiards Xciting,33,ps2,Billiards,4.33
Billy The Wizard - Rocket Broomstick Racing,20,ps2,Action| Driving/Racing,3.9
Bimini Run,6,sega_megadrive,Action| Driving/Racing| Shooter,5.0
Binary Land,42,nes,Action| Strategy| Puzzle,4.17
Bing Bing! Bingo,5,super_nintendo,Trivia/Board Game| Gambling,5.0
Bio Hazard Battle,42,sega_megadrive,Action| Shoot Em Up,4.908571428571428
Bio Miracle Bokutte Upa,50,nes,Action| Adventure,4.2376
Biohazard - Director'S Cut,188,ps_one,Action-Adventure,4.64
Biohazard - Gun Survivor 2 - Code - Veronica,40,ps2,Action| Light-Gun Shooter,4.15
Biohazard - Gun Survivor 4 - Heroes Never Die,53,ps2,Action,4.66
Biohazard - Outbreak,300,ps2,Action-Adventure,4.48
Biohazard - Outbreak - File 2,310,ps2,Action| Shooter,4.54
Biohazard 2,665,n64|ps_one,Action-Adventure,4.534812030075187
Biohazard 2 Value Plus,118,sega_dreamcast,Action-Adventure,4.54
Biohazard 3 - Last Escape,335,ps_one|sega_dreamcast,|Action-Adventure,4.558776119402984
Biohazard 4,495,ps2,Shooter| Action-Adventure,4.48
Bionic Commando,161,nes,Action| Platformer,4.315217391304348
Bionicle,39,ps2,Action| Adventure| Shooter,4.230769230769231
Bionicle Heroes,46,ps2,Action| Adventure| Shooter,4.28
Bird Week,18,nes,Action| Adventure,4.44
Bishi Bashi Special,696,ps_one,Action| Minigame Collection| Puzzle,4.63405172413793
Bishoujo Senshi Sailor Moon,1211,sega_megadrive,Action| Fighting| Action-Adventure,4.87
Bishoujo Wrestler Retsuden - Blizzard Yuki Rannyuu!!,14,super_nintendo,Strategy| Fighting,4.93
Black,6980,ps2,First-Person Shooter,4.164133237822349
Black & Bruised,78,ps2,Sports| Fighting| Boxing,4.179230769230769
Black Bass The,11,nes,Sports| Fishing,4.09
Black Bass With Blue Marlin,18,ps_one,Sports| Compilation| Fishing,4.89
Black Buccaneer,36,ps2,Action-Adventure,4.25
Black Dawn,36,ps_one|sega_saturn,Action| Simulation,4.191111111111111
Black Market Bowling,26,ps2,Bowling,3.73
Black Matrix,57,sega_saturn,Strategy| Adventure| Role-Playing,4.39
Black Matrix 00,116,ps_one,Strategy| Role-Playing,4.545344827586207
Black Matrix Cross,103,ps_one,Strategy| Role-Playing,4.658252427184466
Blackhawk,23,super_nintendo,Action| Platformer,4.57
Blackjack,13,nes,Card Game,3.31
Blackthorne,137,super_nintendo,Action| Platformer,4.646861313868613
Blade,157,ps_one,Action| Adventure,4.368407643312102
Blade Ii,328,ps2,Action,4.28685975609756
Blades Of Steel,79,nes,Action| Sports| Hockey,4.391518987341772
Blades Of Vengeance,37,sega_megadrive,Action| Role-Playing,4.57
Blam Machinehead,6,sega_saturn,Action| First-Person Shooter| Vehicular Combat,4.0
Blam! -Machinehead,21,sega_saturn,Action| First-Person Shooter| Vehicular Combat,3.9066666666666663
Blast Chamber,31,ps_one|sega_saturn,Action| Puzzle,4.775161290322581
Blast Corps,100,n64,Action| Driving/Racing| Puzzle,4.4067
Blast Lacrosse,6,ps_one,Sports,5.0
Blast Radius,16,ps_one,Shooter,4.56
Blast Wind,34,sega_saturn,Shoot Em Up,4.68
Blaster Master,258,nes,Action| Shooter| Platformer,3.6810852713178295
Blaster Master - Blasting Again,46,ps_one,Action,4.65
Blaster Master 2,29,sega_megadrive,Action,4.689655172413793
Blasto,15,ps_one,Action| Shooter| Platformer,4.8
Blasto!,60,ps_one,Action| Shooter| Platformer,4.570000000000001
Blazeon,4,super_nintendo,Action| Shoot Em Up,5.0
Blazeon - The Bio-Cyborg Challenge,18,super_nintendo,Action| Shoot Em Up,4.61
Blazing Dragons,62,ps_one|sega_saturn,Adventure| Puzzle,4.708064516129032
Blazing Skies,10,super_nintendo,Flight Simulator,5.0
Blazing Souls,22,ps2,Strategy| Role-Playing,4.59
Blitz - The League,53,ps2,Action| Sports| Football,4.36
Block Kuzushi,6,super_nintendo,Block-Breaking,4.83
Blockids,5,ps_one,Puzzle,4.6
Blockout,9,sega_megadrive,Puzzle,4.89
Blood Omen - Legacy Of Kain,327,ps_one,Action| Adventure| Role-Playing,4.718073394495413
Blood Will Tell - Tezuka Osamu'S Dororo,255,ps2,Action| Role-Playing| Fighting,4.514392156862745
Bloodrayne,82,ps2,Action,4.573170731707317
Bloodrayne 2,98,ps2,Action,4.499489795918368
Bloodshot,12,sega_megadrive,First-Person Shooter,4.92
Bloody Roar,395,ps_one,Action| Fighting,4.42
Bloody Roar 2,3271,ps_one,Action| Fighting| Brawler,4.53
Bloody Roar 3,1349,ps2,Action| Fighting,4.406753150481839
Bloody Roar 4,2502,ps2,Fighting,4.368673061550759
Bloody Warriors - Shan-Go No Gyakushuu,11,nes,Strategy| Adventure| Role-Playing,4.09
Blowout,22,ps2,Shooter,4.954999999999999
Blue Almanac,6,sega_megadrive,Role-Playing,4.83
Blue Breaker,19,sega_saturn,Adventure| Role-Playing,4.37
Blue Crystal Rod The,11,super_nintendo,Adventure| Role-Playing,4.55
Blue Marlin The,34,nes,Sports| Simulation,4.353823529411764
Blue Stinger,136,sega_dreamcast,Action| Adventure,4.404264705882353
Blue Submarine No. 6 Saigetsu Fumahito - Time Aand Tide,7,sega_dreamcast,Adventure| Simulation,5.0
Blues Brothers 2000,28,n64,Action,4.641428571428571
